Hersteller,Typ,Code,Suchbegriffe,Fehler,Ursache,Info,Weitere,Kategorie,Link,TypBild,Details,Modal,ID,,,CsvVersion
Record,STA-16,"LED 2, 3",,Tür schliesst bei Daueroffen,Service anrufen,Nur bei Redundant,,Status: 24,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10586,,,
Record,STA-16,"LED 2, 3, 6",,RED-Verbindung unterbrochen,Service anrufen,Nur bei Redundant,,Status: 25,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10587,,,
Record,STA-16,"LED 2, 3, 5",,Elektrische Überlast,Service anrufen,Peripheriegeräte brauchen zuviel Strom,,Status: 26,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10588,,,
Record,STA-16,"LED 2, 3, 5, 6",,Fehler REDVerriegelungstest,Service anrufen,Nur bei Redundant <br> Tür bleibt offen,,Status: 27,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10589,,,
Record,STA-16,"LED 2, 3, 4, 6",,TOS nicht verriegelt im Verriegeltmode,Drehschalter auf Türflügel verriegeln,Türflügel werden nicht verriegelt,,Status: 29,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10590,,,
Record,STA-16,"LED 2, 3, 4, 5",,TOS verriegelt im Automatikmode,Drehschalter auf Türflügel entriegeln,Türflügel sind verriegelt,,Status: 30,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10591,,,
Record,STA-16,"LED 2, 3, 4, 5, 6",,NOT-AUS Taste betätigt,NOT-AUS Taste lösen,Tür bleibt stehen,,Status: 31,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10592,,,
Record,STA-16,"LED 1, 6",,"Fehler Lichtstrahl (ELS) 1, evtl. verschmutzt ",Linsen-Scheibchen des Lichtstrahls abwischen,Tür bleibt offen,,Status: 33,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10593,,,
Record,STA-16,"LED 1, 5",,"Fehler Lichtstrahl (ELS) 2, evtl. verschmutzt ",Linsen-Scheibchen des Lichtstrahls abwischen,Tür bleibt offen,,Status: 34,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10594,,,
Record,STA-16,"LED 1, 5, 6",,Verriegelung defekt,Service anrufen,Tür funktioniert,,Status: 35,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10595,,,
Record,STA-16,"LED 1, 4",,Verriegelung defekt,Service anrufen,Tür funktioniert,,Status: 36,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10596,,,
Record,STA-16,"LED 1, 4, 6",,Fehlerhafter Motorstrom,Service anrufen,Tür bleibt stehen,,Status: 37,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10597,,,
Record,STA-16,"LED 1, 4, 5",,Übertemperatur Motor 1,"warten, bis Motor wieder abgekühlt ist ",Tür geht auf Handbetrieb,,Status: 38,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10598,,,
Record,STA-16,"LED 1, 4, 5, 6",,Überlast auf +24V Speisung,Service anrufen,Peripherie-Geräte brauchen zuviel Strom,,Status: 39,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10599,,,
Record,STA-16,"LED 1, 3",,Übertemperatur Motor 2,"warten, bis Motor wieder abgekühlt ist ",Tür geht auf Handbetrieb,,Status: 40,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10600,,,
Record,STA-16,"LED 1, 3, 6",,Motor 1- Thermofühler defekt,Service anrufen,Tür bleibt stehen,,Status: 41,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10601,,,
Record,STA-16,"LED 1, 3, 5",,Motor 2 - Thermofühler defekt,Service anrufen,Tür bleibt stehen,,Status: 42,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10602,,,
Record,STA-16,"LED 1, 3, 5, 6",,Inkrementalgeber defekt,Service anrufen,Tür bleibt stehen,,Status: 43,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10603,,,
Record,STA-16,"LED 1, 3, 4",,Motorstrom - Zeitprodukt gross,"warten, bis Motor wieder abgekühlt ist ",Warnung <br> Minimale Offenhaltezeit wird auf 4 sec. Erhöht,,Status: 44,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10604,,,
Record,STA-16,"LED 1, 3, 4, 6",,Motorstrom - Zeitprodukt gross,"warten, bis Motor wieder abgekühlt ist ",Minimale Offenhaltezeit wird auf 20 sec. erhöht,,Status: 45,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10605,,,
Record,STA-16,"LED 1, 3, 4, 5",,Steuergerät defekt,Service anrufen,Tür bleibt stehen,,Status: 46,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10606,,,
Record,STA-16,"LED 1, 3, 4, 5, 6",,Ext. Sicherheitssensor länger als 60 sec aktiv,Evtl. Hindernis aus dem Überwachungsbereich des Sensors entfernen,Tür bleibt offen oder zu,,Status: 47,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10607,,,
Record,STA-16,"LED 1, 2",,NSK oder SÖK aktiv,Kontakt wieder lösen,Tür bleibt offen oder zu,,Status: 48,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10608,,,
Record,STA-16,"LED 1, 2, 6",,"Alarm ""CO 48 Ventouse"" ",Service anrufen,Tür bleibt offen,,Status: 49,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10609,,,
Record,STA-16,"LED 1, 2, 5",,Steuergerät defekt,Service anrufen,Tür bleibt stehen,,Status: 50,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10610,,,
Record,STA-16,"LED 1, 2, 5, 6",,Tür-Ganzoffenschalter schliesst nicht,Service anrufen,Nur bei Redundant<br> Tür bleibt offen,,Status: 51,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10611,,,
Record,STA-16,"LED 1, 2, 4",,Tür-Ganzoffenschalter öffnet nicht,Service anrufen,Nur bei Redundant / Warnung <br> Tür bleibt offen,,Status: 52,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10612,,,
Record,STA-16,"LED 1, 2, 4, 6",,Unterbruch Motor 1,Service anrufen,Tür bleibt stehen,,Status: 53,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10613,,,
Record,STA-16,"LED 1, 2, 4, 5",,Eichlauf,3 - 4 Öffnungszyklen auslösen,Warnung <br> Tür ruckt evtl. während dem Öffnen,,Status: 54,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10614,,,
Record,STA-16,"LED 1, 2, 4, 5, 6",,Netzausfall,Netz wieder zuschalten,Batteriebetrieb,,Status: 55,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10615,,,
Record,STA-16,"LED 1, 2, 3",,Schubstange verklemmt,Service anrufen,Nur bei Redundant,,Status: 56,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10616,,,
Record,STA-16,"LED 1, 2, 3, 6",,Unterbruch Motor 2,Service anrufen,Tür bleibt stehen,,Status: 57,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10617,,,
Record,STA-16,"LED 1, 2, 3, 5",,FEM-Verbindung unterbrochen,Service anrufen,Tür funktioniert,,Status: 58,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10618,,,
Record,STA-16,"LED 1, 2, 3, 5, 6",,ELS - Sensor länger als 60 sec aktiv,Linsen-Scheibchen des Lichtstrahls abwischen,Tür bleibt offen,,Status: 59,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10619,,,
Record,STA-16,"LED 1, 2, 3, 4",,Parameterspeicher defekt,Service anrufen,Tür bleibt stehen,,Status: 60,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10620,,,
Record,STA-16,"LED 1, 2, 3, 4, 6",,SSK - Sensor länger als 60 sec aktiv,SSK-Kontakt wieder lösen,Tür bleibt offen,,Status: 61,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10621,,,
Record,STA-16,"LED 1, 2, 3, 4, 5",,BDE hat keine Priorität,Übergeordnete Betriebsart löschen,Warnung <br> Übergeordnete Betriebsart steht an,,Status: 62,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10622,,,
Record,STA-16,"LED 1, 2, 3, 4, 5, 6",,Kollision (nur bei 24V Version),Service anrufen,Warnung <br> Tür funktioniert,,Status: 63,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13500/1 "" target=""_blank""style=""color: var(--fg);"">STA 16 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta16.html,10623,,,
Record,STA-16,Notöffnung,"notauf, not, oeffnen ",,,,,,,,details/notauf_sta16.html,,10624,,,
Record,STA-19,Status: 02,LED 5,Handverriegelt,,<p>Die angezeigte Meldung ist eine Warnungsmeldung und keine Störungsmeldung.</p>,,LED 5,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13519/1"" target=""_blank""style=""color: var(--fg);"">STA 19 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta19red.html,10625,,,
Record,STA-19,Status: 03,"LED 5, 7",Radar innen länger als 60s aktiv,"<p>Tür bleibt offen. </p>
<p>Kontrolle ob keine sich bewegenden Objekte den Radar auslösen. </p>",,,"LED 5, 7","<a href=""https://www.record.de/de/dokumente/DownloadDocument/13519/1"" target=""_blank""style=""color: var(--fg);"">STA 19 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta19red.html,10626,,,
Record,STA-19,Status: 04,LED 4,Handbetrieb,,<p>Die angezeigte Meldung ist eine Warnungsmeldung und keine Störungsmeldung.</p>,,LED 4,"<a href=""https://www.record.de/de/dokumente/DownloadDocument/13519/1"" target=""_blank""style=""color: var(--fg);"">STA 19 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta19red.html,10627,,,
Record,STA-19,Status: 05,"LED 4, 6",Radar aussen länger als 60s aktiv,"<p>Tür bleibt offen. </p>
<p>Kontrolle ob keine sich bewegenden Objekte den Radar auslösen. </p>",,,"LED 4, 6","<a href=""https://www.record.de/de/dokumente/DownloadDocument/13519/1"" target=""_blank""style=""color: var(--fg);"">STA 19 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta19red.html,10628,,,
Record,STA-19,Status: 06,"LED 4, 5",Entriegelungsfehler: Es kann nicht entriegelt werden. Entriegelungsversuch wiederholen durch wechseln der BDE Betriebsart.,"Wenn Tür nicht entriegeln kann, Handentriegelung betätigen (sofern vorhanden) und dann die Betriebsart AUTOMATIK wählen, Handentriegelung zurücksetzen, Service benachrichtigen, Verriegelung überprüfen. ","<p>Für die Rücksetzung der Störungsmeldung ist ein Service-Techniker notwendig. Es
erfolgt keine automatische Rücksetzung wenn die Störung behoben ist.</p>",,"LED 4, 5","<a href=""https://www.record.de/de/dokumente/DownloadDocument/13519/1"" target=""_blank""style=""color: var(--fg);"">STA 19 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta19red.html,10629,,,
Record,STA-19,Status: 09,"LED 3, 6",Batterie-Sicherung ist unterbrochen oder die Batterie ist nicht eingesteckt.,"Tür funktioniert sofern Netzspannung vorhanden ist und es sich um keine RED-Anlage handelt, bzw. der Parameter „Fluchtweg einfach“ nicht aktiviert ist. ","<p>Für die Rücksetzung der Störungsmeldung ist ein Service-Techniker notwendig. Es
erfolgt keine automatische Rücksetzung wenn die Störung behoben ist.</p>",,"LED 3, 6","<a href=""https://www.record.de/de/dokumente/DownloadDocument/13519/1"" target=""_blank""style=""color: var(--fg);"">STA 19 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta19red.html,10630,,,
Record,STA-19,Status: 10,"LED 3, 5",Verriegelungsfehler,Evtl. Hindernis in der Tür oder Justierung der Verriegelung.,,,"LED 3, 5","<a href=""https://www.record.de/de/dokumente/DownloadDocument/13519/1"" target=""_blank""style=""color: var(--fg);"">STA 19 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta19red.html,10631,,,
Record,STA-19,Status: 12,"LED 3, 4",Batterie defekt (Spannung zu tief),,<p>Die angezeigte Meldung ist eine Warnungsmeldung und keine Störungsmeldung.</p>,,"LED 3, 4","<a href=""https://www.record.de/de/dokumente/DownloadDocument/13519/1"" target=""_blank""style=""color: var(--fg);"">STA 19 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta19red.html,10632,,,
Record,STA-19,Status: 14,"LED 3, 4, 5",Verriegelungsarbeitskontakt defekt,"Verriegelung behindert. 
Evtl. ist VRR Kabel nicht angeschlossen.  Türflügel und Verriegelung justieren. ","<p>Für die Rücksetzung der Störungsmeldung ist ein Service-Techniker notwendig. Es
erfolgt keine automatische Rücksetzung wenn die Störung behoben ist.</p>",,"LED 3, 4, 5","<a href=""https://www.record.de/de/dokumente/DownloadDocument/13519/1"" target=""_blank""style=""color: var(--fg);"">STA 19 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta19red.html,10633,,,
Record,STA-19,Status: 18,"LED 2, 5",Kurzschluss am Verriegelungsarbeitskontakt oder Verriegelungsoffenschalter defekt,,,,"LED 2, 5","<a href=""https://www.record.de/de/dokumente/DownloadDocument/13519/1"" target=""_blank""style=""color: var(--fg);"">STA 19 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta19red.html,10634,,,
Record,STA-19,Status: 20,"LED 2, 4",CO48 Gummiseil Bruch,,nur bei CO48-Anlagen,,"LED 2, 4","<a href=""https://www.record.de/de/dokumente/DownloadDocument/13519/1"" target=""_blank""style=""color: var(--fg);"">STA 19 Bedienungsanleitung</a> 
",images/typen/bde-e.png,,BDE + Reset:details/bde-e.html | Notöffnung:details/notauf_sta19red.html,10635,,,
